# year month day f107 kp
2015  8  24  128  2.7
2015  8  25  121  2.3
2015  8  26  126  4.0
2015  8  27  110  4.7
2015  8  28  109  5.0
2015  8  29  100  3.0
2015  8  30  92  1.7
2015  8  31  91  2.0
2015  9  1  89  2.7
2015  9  2  88  2.3
2015  9  3  87  2.3
2015  9  4  90  3.3
2015  9  5  85  2.7
2015  9  6  86  2.7
2015  9  7  84  4.7
2015  9  8  84  4.0
2015  9  9  82  5.3
2015  9  10  84  3.0
2015  9  11  93  5.3
2015  9  12  99  4.0
2015  9  13  99  2.3
2015  9  14  97  3.3
2015  9  15  101  3.3
2015  9  16  109  2.7
2015  9  18  103  2.3
2015  9  19  106  3.0
2015  9  20  110  4.7
2015  9  21  103  2.7
2015  9  23  111  2.7
2015  9  24  107  2.0
2015  9  25  120  2.3
2015  9  26  120  1.7
2015  9  27  128  1.7
2015  9  28  124  1.0
2015  9  29  129  2.0
2015  9  30  131  1.3
2015  10  1  120  2.3
2015  10  2  107  3.3
2015  10  3  97  3.0
2015  10  4  88  3.3
2015  10  5  83  3.3
2015  10  6  81  3.0
2015  10  7  81  5.7
2015  10  8  80  5.3
2015  10  9  81  4.0
2015  10  10  81  2.7
2015  10  11  85  2.7
2015  10  12  89  3.7
2015  10  13  96  3.7
2015  10  14  101  3.7
2015  10  15  107  3.0
2015  10  16  109  2.3
2015  10  17  117  2.7
2015  10  18  120  3.7
2015  10  19  124  1.3
2015  10  20  123  2.3
2015  10  21  129  2.7
2015  10  22  121  2.0
2015  10  23  115  1.3
2015  10  24  106  2.7
2015  10  25  106  2.3
2015  10  26  106  1.3
2015  10  27  110  1.3
2015  10  28  112  2.0
2015  10  29  113  2.0
2015  10  30  121  2.3
2015  10  31  119  1.3
2015  11  1  124  2.3
2015  11  2  122  3.7
2015  11  3  124  4.7
2015  11  4  114  4.7
2015  11  5  110  3.0
2015  11  7  115  4.7
2015  11  8  108  3.0
2015  11  9  108  3.7
2015  11  10  105  4.3
2015  11  11  105  4.0
2015  11  12  104  1.3
2015  11  13  103  3.0
2015  11  14  106  2.7
2015  11  15  106  2.0
2015  11  16  106  2.3
2015  11  17  107  2.3
2015  11  18  108  3.0
2015  11  19  108  2.7
2015  11  20  111  2.0
2015  11  21  122  1.3
2015  11  22  123  1.0
2015  11  23  120  1.3
2015  11  24  113  1.3
2015  11  25  109  0.3
2015  11  26  104  2.0
2015  11  27  99  2.0
2015  11  28  97  2.0
2015  11  29  96  2.0
2015  11  30  96  3.7
2015  12  1  95  3.0
2015  12  2  95  2.0
2015  12  3  95  1.3
2015  12  4  98  1.7
2015  12  5  101  3.0
2015  12  6  102  4.0
2015  12  7  101  3.7
2015  12  8  111  2.3
2015  12  9  109  2.3
2015  12  10  109  3.7
2015  12  11  114  3.7
2015  12  12  117  2.7
2015  12  13  123  2.3
2015  12  14  124  3.3
2015  12  15  119  3.0
2015  12  16  126  2.0
2015  12  17  118  2.3
2015  12  18  117  2.3
2015  12  19  119  2.7
2015  12  20  117  5.3
2015  12  21  122  4.7
2015  12  23  134  1.7
2015  12  24  133  2.7
2015  12  26  117  2.3
2015  12  27  110  2.3
2015  12  28  112  2.0
2015  12  29  105  1.7
2015  12  30  102  3.0
2015  12  31  96  4.7
2016  1  1  98  4.0
2016  1  4  95  2.7
2016  1  5  95  2.0
2016  1  6  100  3.0
2016  1  7  103  3.0
2016  1  8  109  2.3
2016  1  9  107  1.7
2016  1  10  109  1.7
2016  1  11  108  2.7
2016  1  12  106  3.3
2016  1  13  104  3.0
2016  1  14  103  2.3
2016  1  15  104  1.3
2016  1  16  100  1.3
2016  1  17  101  1.0
2016  1  18  100  1.3
2016  1  19  98  2.7
2016  1  20  100  3.7
2016  1  21  104  4.0
2016  1  22  101  3.0
2016  1  23  99  2.7
2016  1  24  104  2.7
2016  1  25  108  1.3
2016  1  26  115  1.0
2016  1  27  113  1.7
2016  2  6  117  2.0
2016  2  7  117  2.7
2016  2  8  115  3.3
2016  2  9  117  2.3
2016  2  10  112  1.7
2016  2  11  113  2.3
2016  2  12  112  2.7
2016  2  13  110  2.3
2016  2  14  108  3.0
2016  2  15  107  2.7
2016  2  16  104  4.7
2016  2  17  100  4.0
2016  2  18  95  4.3
2016  2  19  94  2.7
2016  2  20  100  2.0
2016  2  21  96  1.0
2016  2  22  94  1.0
2016  2  23  91  1.3
2016  2  24  88  2.0
2016  2  25  92  1.7
2016  2  26  89  2.0
2016  2  27  90  1.3
2016  2  28  93  1.3
2016  2  29  91  1.3
2016  3  1  97  2.3
2016  3  2  98  2.0
2016  3  3  99  2.0
2016  3  4  101  1.3
2016  3  5  96  1.3
2016  3  6  96  3.7
2016  3  7  94  3.7
2016  3  8  96  2.3
2016  3  9  97  1.7
2016  3  10  95  2.3
2016  3  11  94  3.7
2016  3  12  95  3.0
2016  3  13  93  1.0
2016  3  14  93  3.0
2016  3  15  94  4.0
2016  3  16  91  3.3
2016  3  17  92  3.3
2016  3  18  90  2.3
2016  3  19  89  3.3
2016  3  20  88  2.3
2016  3  21  89  2.0
2016  3  22  87  2.0
2016  3  23  87  2.3
2016  3  25  86  1.3
2016  3  26  86  1.0
2016  3  27  88  3.0
2016  3  28  88  2.3
2016  3  29  88  2.7
2016  3  30  84  2.3
2016  3  31  82  2.0
2016  4  1  82  1.3
2016  4  2  82  3.7
2016  4  3  82  2.7
